spec_num,loc_ID_num,phylum,class,ordr,family,originalGenus,genus,subgenus,originalSubgenus,originalSpecies,species,subspecies,modifiers,num_individuals,element,remarks,field_num,ID by,ID date,Catalogued by,Notes
363151,V17009,,Chondrichthyes,,,,Isurus,,,,oxirinchus,,,1,tooth,,JPW 03-14-2016/6,,,"Dangsangtong, Peter",
363152,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 05-03-2017/1J,,,"Dangsangtong, Peter",
363153,V17009,,Chondrichthyes,,,,Squalus,,,,acanthias,,,1,tooth,,JPW 05-03-2017/1J,,,"Dangsangtong, Peter",
363154,V17009,,Chondrichthyes,,,,Squalus,,,,acanthias,,,1,tooth,,JPW 04-12-2016/5,,,"Dangsangtong, Peter",
363155,V17009,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 04-12-2016/5,,,"Dangsangtong, Peter",
363156,V17009,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 04-12-2016/5,,,"Dangsangtong, Peter",
363157,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 04-12-2016/5,,,"Dangsangtong, Peter",
363158,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,,teeth,,JPW 04-12-2016/5,,,"Dangsangtong, Peter",
363159,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,?,1,tooth,,JPW 04-12-2016/5,,,"Dangsangtong, Peter",
363160,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 03-14-2016/4,,,"Dangsangtong, Peter",
363161,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 03-14-2016/4,,,"Dangsangtong, Peter",
363162,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 03-14-2016/4,,,"Dangsangtong, Peter",
363163,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 03-14-2016/4,,,"Dangsangtong, Peter",
363164,V17009,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 03-14-2016/4,,,"Dangsangtong, Peter",
363165,V17009,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 03-14-2016/4,,,"Dangsangtong, Peter",
363166,V17009,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 03-14-2016/4,,,"Dangsangtong, Peter",
363167,V17009,,Chondrichthyes,,,,Carcharias,,,,cuspidata,,,,teeth; fragments,,JPW 03-14-2016/4,,,"Dangsangtong, Peter",
363168,V17009,,Chondrichthyes,,,,Carcharias,,,,cuspidata,,,1,tooth,,JPW 03-14-2016/4,,,"Dangsangtong, Peter",
363169,V17007,,Chondrichthyes,,,,,,,,,,?,,teeth; fragments,,JPW 10-02-2014/1G,,,"Dangsangtong, Peter",
363170,V17009,,Chondrichthyes,,,,Galeocerdo,,,,aduncus,,,1,tooth,,JPW 03-08-2016/3,,,"Dangsangtong, Peter",
363171,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 03-08-2016/3,,,"Dangsangtong, Peter",
363172,V17009,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,,teeth; fragments,,JPW 03-08-2016/3,,,"Dangsangtong, Peter",
363173,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 04-12-2016/5,,,"Dangsangtong, Peter",
363174,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 04-12-2016/5,,,"Dangsangtong, Peter",
363175,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 04-12-2016/5,,,"Dangsangtong, Peter",
363176,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 03-14-2016/4,,,"Dangsangtong, Peter",
363177,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 03-14-2016/4,,,"Dangsangtong, Peter",
363178,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 12-07-2015/3,,,"Dangsangtong, Peter",
363179,V17009,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 12-07-2015/3,,,"Dangsangtong, Peter",
363180,V17009,,Chondrichthyes,,,,Caracharhinus,,,,brachyurus,,,1,tooth,,JPW 12-07-2015/3,,,"Dangsangtong, Peter",
363181,V17009,,Chondrichthyes,,,,Squalus,,,,acanthias,,,1,tooth,,JPW 12-07-2015/3,,,"Dangsangtong, Peter",
363182,V17009,,Chondrichthyes,,,,Caracharhinus,,,,brachyurus,,,1,tooth,,JPW 12-07-2015/3,,,"Dangsangtong, Peter",
363183,V17009,,Chondrichthyes,,,,Galeocerdo,,,,aduncus,,,1,tooth,,JPW 12-07-2015/3,,,"Dangsangtong, Peter",
363184,V17009,,Chondrichthyes,,,,Isurus,,,,,,?,1,tooth,,JPW 12-07-2015/3,,,"Dangsangtong, Peter",
363185,V17009,,Chondrichthyes,,,,Cosmopolitodus,,,,hastalis,,?,1,tooth,,JPW 12-07-2015/3,,,"Dangsangtong, Peter",
363186,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,,JPW 12-07-2015/3,,,"Dangsangtong, Peter",
363187,V17009,,Chondrichthyes,,,,Squatina,,,,,,?,1,tooth,,JPW 12-07-2015/3,,,"Dangsangtong, Peter",
363188,V17009,,Chondrichthyes,,,,Negaprion,,,,brevirostus,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363189,V17009,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363190,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363191,V17009,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363192,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 03-08-2016/9C,,,"Dangsangtong, Peter",
363193,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,,JPW 04-12-2016/6,,,"Dangsangtong, Peter",
363194,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 04-12-2016/6,,,"Dangsangtong, Peter",
363195,V17009,,Chondrichthyes,,,,Cosmopolitodus,,,,hastalis,,,1,tooth,,JPW 04-12-2016/6,,,"Dangsangtong, Peter",
363196,V17009,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 04-12-2016/6,,,"Dangsangtong, Peter",
363197,V17009,,Chondrichthyes,,,,,,,,,,?,,teeth; fragments,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363198,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363199,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363200,V17009,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363201,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363202,V17009,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363203,V17009,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363204,V17009,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363205,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363206,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363207,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 05-03-2017/1I,,,"Dangsangtong, Peter",
363208,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 03-08-2016/9C,,,"Dangsangtong, Peter",
363209,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 03-08-2016/9C,,,"Dangsangtong, Peter",
363210,V17013,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,CBH 10-30-2017/3,,,"Dangsangtong, Peter",Might be a garbled CBH and JPW number
363211,V17009,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 07-18-2016/3,,,"Dangsangtong, Peter",
363212,V17009,,,Batoidea,,,,,,,,,,1,tooth,,JPW 07-18-2016/3,,,"Dangsangtong, Peter",
363213,V17013,,Chondrichthyes,,,,Squalus,,,,acanthias,,,1,tooth,,JPW 03-26-2016/3F,,,"Dangsangtong, Peter",
363214,V17009,,Chondrichthyes,,,,Carcharhinus,,,,priscus,,?,1,tooth,,JPW 11-05-2015/1C,,,"Dangsangtong, Peter",
363215,V17013,Chordata,,,,,,,,,,,?,1,tooth,,JPW 09-03-2015/1,,,"Dangsangtong, Peter",
363216,V17013,,Chondrichthyes,,,,Carcharias,,,,reticulata,,,1,tooth,,JPW 09-03-2015/1,,,"Dangsangtong, Peter",
363217,V17007,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 10-06-2014/6L,,,"Dangsangtong, Peter",
363218,V17007,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 10-06-2014/6L,,,"Dangsangtong, Peter",
363219,V17007,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 10-06-2014/6L,,,"Dangsangtong, Peter",
363220,V17007,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 10-06-2014/6L,,,"Dangsangtong, Peter",
363221,V17007,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 10-06-2014/6L,,,"Dangsangtong, Peter",
363222,V17007,,Chondrichthyes,,,,,,,,,,?,1,tooth,,JPW 10-06-2014/6L,,,"Dangsangtong, Peter",
363223,V17013,,Chondrichthyes,,,,,,,,,,?,,fragments,206 pieces,JPW 04-03-2017/1,,,"Dangsangtong, Peter",
363224,V17013,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 04-03-2017/1,,,"Dangsangtong, Peter",
363225,V17013,,Chondrichthyes,,,,Cosmopolitodus,,,,hastalis,,,1,tooth,,JPW 04-03-2017/1,,,"Dangsangtong, Peter",
363226,V17013,,Chondrichthyes,,,,Isurus,,,,planus,,,1,tooth,,JPW 04-03-2017/1,,,"Dangsangtong, Peter",
363227,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,,JPW 12-17-2015/1,,,"Dangsangtong, Peter",
363228,V17009,,Chondrichthyes,,,,,,,,,,?,,teeth; fragments,,JPW 12-17-2015/1,,,"Dangsangtong, Peter",
363229,V17009,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 12-17-2015/1,,,"Dangsangtong, Peter",
363230,V17009,,Chondrichthyes,,,,Squatina,,,,acanthias,,,1,tooth,,JPW 12-17-2015/1,,,"Dangsangtong, Peter",
363231,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 12-17-2015/1,,,"Dangsangtong, Peter",
363232,V17009,,Chondrichthyes,,,,Squalus,,,,acanthias,,,1,tooth,,JPW 12-17-2015/1,,,"Dangsangtong, Peter",
363233,V17009,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 12-17-2015/1,,,"Dangsangtong, Peter",
363234,V17009,,Chondrichthyes,,,,Carcharhinus,,,,priscus,,,1,tooth,,JPW 12-17-2015/1,,,"Dangsangtong, Peter",
363235,V17009,,Chondrichthyes,,,,Carcharhinus,,,,faleiformus,,,1,tooth,,JPW 12-17-2015/1,,,"Dangsangtong, Peter",
363236,V17009,,,Batoidea,,,,,,,,,,,teeth; fragments,,JPW 12-17-2015/1,,,"Dangsangtong, Peter",
363237,V17009,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 12-17-2015/1,,,"Dangsangtong, Peter",
363238,V17013,,,Batoidea,,,,,,,,,,,teeth; fragments,,JPW 04-03-2017/1,,,"Mackenzie, Laura",
363239,V17013,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 04-03-2017/1,,,"Mackenzie, Laura",
363240,V17013,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 04-03-2017/1,,,"Mackenzie, Laura",
363241,V17012,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 03-01-2016/1,,,"Mackenzie, Laura",
363242,V17013,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,,teeth; fragments,,JPW 04-03-2017/1,,,"Mackenzie, Laura",
363243,V17013,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 04-03-2017/1,,,"Mackenzie, Laura",
363244,V17013,,Chondrichthyes,,,,Galeocerdo,,,,contortus,,,1,tooth,,JPW 04-03-2017/1,,,"Mackenzie, Laura",
363245,V17013,,Chondrichthyes,,,,Carcharhinus,,,,priscus,,,1,tooth,,JPW 04-03-2017/1,,,"Mackenzie, Laura",
363246,V17013,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 04-03-2017/1,,,"Mackenzie, Laura",
363247,V17013,,Chondrichthyes,,,,Squatina,,,,californica,,,,teeth,,JPW 04-03-2017/1,,,"Mackenzie, Laura",
363248,V17013,,Chondrichthyes,,,,Carcharhinus,,,,priscus,,,1,tooth,,JPW 04-03-2017/1,,,"Mackenzie, Laura",
363249,V17009,,Chondrichthyes,,,,Carcharhinus,,,,priscus,,,,teeth; fragments,,JPW 07-22-2014/1C,,,"Mackenzie, Laura",
363250,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 09-25-2014/1,,,"Mackenzie, Laura",
363251,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,?,1,tooth,,JPW 09-25-2014/1,,,"Mackenzie, Laura",
363252,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 09-25-2014/1,,,"Mackenzie, Laura",
363253,V17009,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 09-25-2014/1,,,"Mackenzie, Laura",
363254,V17009,,Chondrichthyes,,,,Carcharhinus,,,,priscus,,,1,tooth,,JPW 09-25-2014/1,,,"Mackenzie, Laura",
363255,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 05-19-2015/1A,,07-08-2019,"Dangsangtong, Peter",
363256,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,,teeth,,JPW 10-20-2015/2,,07-08-2019,"Dangsangtong, Peter",
363257,V17009,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 12-07-2015/4,,07-08-2019,"Dangsangtong, Peter",
363258,V17009,,Chondrichthyes,,,,,,,,,,?,,teeth,,JPW 08-24-2015/1,,07-08-2019,"Dangsangtong, Peter",
363259,V17009,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 10-18-2016/1B,,07-08-2019,"Dangsangtong, Peter",
363260,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,,teeth,,JPW 08-06-2013/1,,07-08-2019,"Dangsangtong, Peter",
363261,V17009,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 04-26-2016/1,,07-08-2019,"Dangsangtong, Peter",
363262,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 04-04-2017/1,,07-08-2019,"Dangsangtong, Peter",
363263,V17009,,Chondrichthyes,,,,Carcharias,,,,reticulata,,,1,tooth,,JPW 09-24-2015/1,,07-08-2019,"Dangsangtong, Peter",
363264,V17009,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 04-16-2015/1A,,07-08-2019,"Dangsangtong, Peter",
363265,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 10-18-2016/3,,07-08-2019,"Dangsangtong, Peter",
363266,V17009,,Chondrichthyes,,,,,,,,,,?,1,tooth,,JPW 08-24-2015/1E,,07-08-2019,"Dangsangtong, Peter",
363267,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 05-03-2017/1K,,07-08-2019,"Dangsangtong, Peter",
363268,V17009,,Chondrichthyes,,,,Carcharhinus,,,,priscus,,,1,tooth,,JPW 08-24-2015/2A,,07-08-2019,"Dangsangtong, Peter",
363269,V17007,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 12-14-2016/3D,,07-08-2019,"Dangsangtong, Peter",
363270,V17009,,Chondrichthyes,,,,,,,,,,?,1,tooth,too small to ID,JPW 08-06-2013/1,,07-08-2019,"Dangsangtong, Peter",
363271,V17009,,Chondrichthyes,,,,Carcharias,,,,reticulata,,,1,tooth,,JPW 08-06-2013/1FF,,07-08-2019,"Dangsangtong, Peter",
363272,V17007,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 10-02-2014/1,,07-08-2019,"Dangsangtong, Peter",
363273,V17009,,Chondrichthyes,,,,Sphyrna,,,,tiburo,,,1,tooth,,JPW 11-05-2015/2B,,07-08-2019,"Dangsangtong, Peter",
363274,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-17-2013/2A,,07-08-2019,"Dangsangtong, Peter",
363275,V17020,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 03-08-2016/7,,07-08-2019,"Dangsangtong, Peter",
363276,V17007,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 06-03-2013/2,,07-08-2019,"Dangsangtong, Peter",
363277,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 09-21-2015,,07-08-2019,"Dangsangtong, Peter",
363278,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 06-17-2013/4,,07-08-2019,"Dangsangtong, Peter",
363279,V17009,,Chondrichthyes,,,,Galeocerdo,,,,contortus,,,1,tooth,Assumed locality,JPW 04-04-2017/1,,07-08-2019,"Dangsangtong, Peter",
363280,V17009,,Chondrichthyes,,,,Carcharhinus,,,,priscus,,,1,tooth,,JPW 01-28-2016/2,,07-08-2019,"Dangsangtong, Peter",
363281,V17009,,Chondrichthyes,,,,Carcharias,,,,reticulata,,,1,tooth,,JPW 03-23-2017/1,,07-08-2019,"Dangsangtong, Peter",
363282,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 01-28-2016/3,,07-08-2019,"Dangsangtong, Peter",
363283,V17009,,Chondrichthyes,,,,,,,,,,?,1,tooth,,JPW 01-28-2016/8,,07-08-2019,"Dangsangtong, Peter",
363284,V17009,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 05-02-2017/1A,,07-08-2019,"Dangsangtong, Peter",
363285,V17009,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 11-23-2015/1,,07-08-2019,"Dangsangtong, Peter",
363286,V17009,,Chondrichthyes,,,,Carcharhinus,,,,pbrachyurus,,,1,tooth,,JPW 01-28-2016/1,,07-08-2019,"Dangsangtong, Peter",
363287,V17009,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 03-14-2016/1,,07-08-2019,"Mackenzie, Laura",
363288,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 04-12-2016/3,,07-08-2019,"Mackenzie, Laura",
363289,V17009,,Chondrichthyes,,,,Carcharhinus,,,,egertoni,,,1,tooth,,JPW 03-26-2015/1,,07-08-2019,"Mackenzie, Laura",
363290,V17013,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 03-04-2016/4,,07-08-2019,"Mackenzie, Laura",
363291,V17013,,Chondrichthyes,,,,,,,,,,,1,tooth,5 UID?,JPW 03-04-2016/4,,07-08-2019,"Mackenzie, Laura",
363292,V17013,,Chondrichthyes,,,,Carcharhinus,,,,priscus,,,1,tooth,,JPW 03-04-2016/4,,07-08-2019,"Mackenzie, Laura",
363293,V17013,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 03-04-2016/4,,07-08-2019,"Mackenzie, Laura",
363294,V17013,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 03-04-2016/4,,07-08-2019,"Mackenzie, Laura",
363295,V17013,,Chondrichthyes,,,,Squalus,,,,aconthias,,,1,tooth,,JPW 03-04-2016/4,,07-08-2019,"Mackenzie, Laura",
363296,V17013,,Chondrichthyes,,,,Squalus,,,,aconthias,,,1,tooth,,JPW 03-04-2016/4,,07-08-2019,"Mackenzie, Laura",
363297,V17013,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 03-04-2016/4,,07-08-2019,"Mackenzie, Laura",
363298,V17013,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 03-04-2016/4,,07-08-2019,"Mackenzie, Laura",
363299,V17009,,Chondrichthyes,,,,Hemipristis,,,,serra?,,,1,tooth,,JPW 03-21-2016/8,,07-08-2019,"Mackenzie, Laura",
363300,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 03-21-2016/8,,07-08-2019,"Mackenzie, Laura",
363301,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 03-21-2016/8,,07-08-2019,"Mackenzie, Laura",
363302,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 03-21-2016/8,,07-08-2019,"Mackenzie, Laura",
363303,V17009,,Chondrichthyes,,,,Carcharhinus,,,,,,,1,tooth,,JPW 03-21-2016/8,,07-08-2019,"Mackenzie, Laura",
363304,V17009,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 03-21-2016/8,,07-08-2019,"Mackenzie, Laura",
363305,V17009,,Chondrichthyes,,,,Carcharhinus,,,,brachyurus,,,1,tooth,,JPW 03-21-2016/8,,07-08-2019,"Mackenzie, Laura",
363306,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 03-21-2016/8,,07-08-2019,"Mackenzie, Laura",
363307,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinuchus,,,1,tooth,,JPW 03-21-2016/8,,07-08-2019,"Mackenzie, Laura",
363308,V17009,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 03-21-2016/7,,07-08-2019,"Mackenzie, Laura",
363309,V17009,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 03-21-2016/7,,07-08-2019,"Mackenzie, Laura",
363310,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 03-21-2016/7,,07-08-2019,"Mackenzie, Laura",
363311,V17009,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 03-21-2016/7,,07-08-2019,"Mackenzie, Laura",
363312,V17009,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 03-21-2016/7,,07-08-2019,"Mackenzie, Laura",
363313,V17009,,Chondrichthyes,,,,Carchorhinus,,,,,,,1,tooth,,JPW 03-21-2016/7,,07-08-2019,"Mackenzie, Laura",
363314,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 03-21-2016/7,,07-08-2019,"Mackenzie, Laura",
363315,V17009,,Chondrichthyes,,,,Squalas,,,,acanthias,,,1,tooth,,JPW 03-21-2016/5,,07-08-2019,"Mackenzie, Laura",
363316,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 02-21-2016/5,,07-08-2019,"Mackenzie, Laura",
363317,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 08-06-2013/1,,07-08-2019,"Mackenzie, Laura",
363318,V17009,,Chondrichthyes,,,,Galeocerdo,,,,contorus,,,1,tooth,,JPW 11-13-2014/3,,07-08-2019,"Mackenzie, Laura",
363319,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 06-17-2013/3,,07-08-2019,"Mackenzie, Laura",
363320,V17009,,Chondrichthyes,,,,Hemipristis,,,,serra,,,1,tooth,,JPW 01-16-2017/1,,07-08-2019,"Mackenzie, Laura",
363321,V17014,,Chondrichthyes,,,,Carcharias,,,,reticulata,,,1,tooth,,JPW 03-29-2017/2,,07-08-2019,"Mackenzie, Laura",
363322,V17009,,Chondrichthyes,,,,Prionace,,,,glaruca?,,,1,tooth,,JPW 06-17-2013/3,,07-08-2019,"Mackenzie, Laura",
363323,V17009,,Chondrichthyes,,,,Isurus,,,,hastalis,,,1,tooth,,JPW 11-07-2013/4,,07-08-2019,"Mackenzie, Laura",
363324,V17014,,Chondrichthyes,,,,Carcharhinus,,,,egertoni,,,1,tooth,,JPW 01-17-2013/3,,07-08-2019,"Mackenzie, Laura",
363325,V17009,,Chondrichthyes,,,,Cosmopolitodus,,,,hastalis,,,1,tooth,,JPW 03-08-2017/3B,,07-08-2019,"Mackenzie, Laura",
363326,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 03-08-2017/3B,,07-08-2019,"Mackenzie, Laura",
363327,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 03-08-2017/3B,,07-08-2019,"Mackenzie, Laura",
363328,V17009,,Chondrichthyes,,,,Galeocerdo,,,,contortus,,,1,tooth,,JPW 03-08-2017/3B,,07-08-2019,"Mackenzie, Laura",
363329,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 03-08-2017/3B,,07-08-2019,"Mackenzie, Laura",
363330,V17009,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 03-08-2017/3B,,07-08-2019,"Mackenzie, Laura",
363331,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 03-08-2017/3B,,07-08-2019,"Mackenzie, Laura",
363332,V17009,,Chondrichthyes,,,,Isurus,,,,,,,1,tooth,,JPW 03-08-2017/3B,,07-08-2019,"Mackenzie, Laura",
363333,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 01-12-2016/1,,07-08-2019,"Mackenzie, Laura",
363334,V17009,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 01-12-2016/1,,07-08-2019,"Mackenzie, Laura",
363335,V17009,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 01-12-2016/1,,07-08-2019,"Mackenzie, Laura",
363336,V17009,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 01-12-2016/1,,07-08-2019,"Mackenzie, Laura",
